,order_products_value,order_freight_value,product_description_lenght,product_photos_qty,review_score,review_comment_message,delta days
7263,112.99,17.53,1141,1,5,não o abri ainda pois chegou um dia após a data prevista e tive que viajar,21.0
7264,52.0,17.61,847,5,1,,37.0
7265,169.99,38.37,1623,1,5,produto entregue no prazo produto bom,17.0
7266,39.9,15.1,324,1,5,excelente,8.0
7267,23.99,15.1,575,1,5,rapidez e agilidade na entrega produto de qualidade,6.0
7268,22.54,17.6,663,1,3,não foi entregue tive que retirar no correio,14.0
7269,44.9,22.93,759,3,5,,9.0
7270,19.99,16.11,972,1,5,excelente,6.0
7271,88.9,9.54,959,2,1,,4.0
7272,55.8,11.78,687,2,3,estou dando apenas 3 coroas devido ao problema que veio em uma boneca que foi informado a vocês e que gerou o protocolo n 2517041710776 ainda estou aguardando a resposta sobre a mesma tl 11 415414,8.0
7273,149.9,14.8,790,6,3,eu passei mt raiva com esse relógio e o aplicativo que as vzs funcionava e as vzs n,14.0
7274,129.9,19.14,730,1,5,foi minha primeira compra no site gostei muito e recebi antecipado de acordo como pedi,5.0
7275,98.9,16.39,1529,4,1,,25.0
7276,38.0,20.8,1761,2,5,,19.0
7277,31.49,9.94,578,1,5,,13.0
7278,129.9,17.65,269,1,5,eu amei muito boa,22.0
7279,45.0,14.1,510,1,4,,11.0
7280,26.0,46.45,546,2,5,apesar do produto não ter sido entregue na data correta e termos tido empecilhos com erro de endereço o parceiro foi extremamente ágil gentil e profissional recomendo o mesmo,58.0
7281,64.99,11.06,492,2,4,,7.0
7282,489.9,55.84,868,1,4,bom recomendo porque é muito,11.0
7283,99.8,57.5,366,2,5,otimo e lindo,18.0
7284,94.9,14.96,1538,2,5,valeu,8.0
7285,59.9,29.35,423,4,5,satisfeita,
7286,349.9,46.3,625,1,5,,14.0
7287,278.7,46.23,358,1,5,produto muito bom entrega feita dentro do prazo,6.0
7288,26.9,20.8,1101,1,5,,8.0
7289,49.0,7.39,151,3,1,veio totalmente errado e o material falado no site não e5 o mesmo é uma porcaria queria trocar e não consegui,4.0
7290,71.82,13.52,404,4,5,produto muito bom com acabamento perfeito e muito confortável vendedor muito bom com entrega feita no prazo e com o produto conforme pedido,6.0
7291,149.94,24.89,1217,1,5,,29.0
7292,480.0,29.81,374,1,5,,6.0
7293,120.0,13.18,384,1,5,,8.0
7294,49.0,7.6,578,3,5,chegou até antes do prazo,3.0
7295,105.0,27.69,747,2,5,produto bom,20.0
7296,32.9,13.29,222,5,5,foi a primeira compra com certeza farei outras fiquei satisfeita,14.0
7297,109.8,10.08,1002,4,5,,2.0
7298,24.9,1.52,956,1,5,tudo mto bom,3.0
7299,219.9,17.74,267,1,1,,3.0
7300,119.34,20.08,938,4,5,100,11.0
7301,129.9,16.02,239,2,3,,6.0
7302,29.99,10.96,1078,1,1,preço bom entrega no prazo,6.0
7303,66.9,13.49,2322,1,1,entao nao recebi minha compra pois esta nos correios e vai voltar para voces póis nao vou busc ar porque paguei taxa de bentrega entao esta errado buscar uma coisa que paguei taxa,
7304,28.9,15.11,265,2,5,,8.0
7305,35.99,15.23,281,4,4,,19.0
7306,29.9,8.72,636,1,4,,18.0
7307,119.0,54.59,1893,1,4,,14.0
7308,142.99,21.54,2178,2,4,,14.0
7309,219.0,45.38,391,1,5,foi tudo bem obrigado,15.0
7310,179.99,16.02,998,3,5,,10.0
7311,15.9,9.94,400,1,4,,3.0
7312,108.9,36.39,482,2,5,produto chegou muito rápido e o tamanho é perfeito,4.0
7313,109.9,23.57,188,1,4,,12.0
7314,108.0,25.07,482,2,4,,5.0
7315,92.0,12.14,3887,1,5,,3.0
7316,110.0,12.27,1458,2,5,a loja entrou em contato para confirmar voltagem do pedido achei excelente essa consideração com o comprador parabéns,3.0
7317,69.9,26.11,67,2,1,nas tem zíper pra tirar lavar chegaram bem sujas caixa rasgada,12.0
7318,99.8,26.74,2578,1,5,,7.0
7319,109.9,32.37,485,4,5,satisfeito com o atendimento das lojas lannister,32.0
7320,143.99,8.35,1629,2,4,,2.0
7321,278.99,86.83,242,1,5,produto maravilhoso ótimo acabamento e qualidade no tecido indiscutível,12.0
7322,80.0,14.35,128,1,5,adorei minhas aquisições lindos amei,8.0
7323,148.9,16.14,588,2,5,chegou antes do prazo estipulado super recomendo o relógio é ótimo era para presente de dia dos pais meu esposo adorou além de leve é mais bonito que na foto,9.0
7324,69.99,9.34,855,2,4,,1.0
7325,98.9,21.14,1529,4,2,,20.0
7326,79.9,23.36,245,1,5,,6.0
7327,176.9,24.23,632,1,5,,7.0
7328,144.9,17.72,2290,5,1,quando comprei o produto e paguei envio pensei que fosse receber o mesmo em casa recebi email mandando que fosse pegar nos correios não gostei dessa informação fui buscar foi devilvido,29.0
7329,64.9,11.06,354,1,5,,9.0
7330,53.91,18.28,1565,4,3,,6.0
7331,192.99,35.52,1120,1,3,gostei da cadeira só não gostei da altura pois sou alto e não ficou confortável o pistão dela não tem uma altura boa,15.0
7332,25.0,7.78,84,3,5,,3.0
7333,89.9,13.53,283,1,5,,4.0
7334,35.0,16.79,1224,2,2,produto pequeno,14.0
7335,11.99,15.1,805,1,5,,6.0
7336,79.9,14.14,404,4,5,recomendo essa loja pois a variedade de produtos é imensa e também pela segurança que passa aos clientes,6.0
7337,37.99,8.72,394,2,5,,4.0
7338,55.0,23.19,630,1,5,adorei e pretendo comprar novamente valeu apena a compra,19.0
7339,19.9,16.05,1078,2,5,,4.0
7340,59.9,13.44,341,2,1,,15.0
7341,259.0,21.89,757,6,4,muito bom e bonito o produto,13.0
7342,250.0,26.26,757,1,5,,9.0
7343,137.2,25.09,236,2,3,ainda não tenho opinião sobre a loja como posso dizer se recomendo se não recebi o produto sei do problema da greve que tivemos e deve ter afetado essa entrega não chegar no prazo no aguardo,41.0
7344,124.99,15.62,1141,1,5,produto de qualidade,22.0
7345,99.99,16.33,111,1,5,muito bom exatamente como vi na imagem,3.0
7346,89.9,12.97,428,8,5,,3.0
7347,314.9,13.7,557,1,5,obrigado recebi antes do prazo previsto,8.0
7348,799.0,16.96,758,1,5,recebi bem antes do prazo final de entrega,4.0
7349,52.11,15.11,624,2,5,ótima,18.0
7350,179.9,16.01,635,1,5,,12.0
7351,56.99,11.9,435,3,4,,17.0
7352,64.99,14.62,1580,2,5,,12.0
7353,70.0,15.25,483,1,4,,6.0
7354,120.0,8.26,2299,1,4,,7.0
7355,116.99,15.57,1296,1,4,,25.0
7356,49.99,15.1,218,4,4,muito bom a compara,23.0
7357,163.9,50.63,535,2,5,,13.0
7358,262.47,38.98,1101,1,5,,11.0
7359,311.98,54.34,665,1,1,não recomendo está loja pois eu comprei duas cortinas iguais e só me mandaram uma e na nota veio com quantidade de duas já liguei para a lannister e questionei estou aguardando uma posição,13.0
7360,59.9,13.44,348,2,4,,14.0
7361,59.99,7.84,608,1,5,entrega super rapida tudo ok,4.0
7362,34.9,14.1,486,1,5,muito bom,12.0
7363,49.95,11.85,1160,4,5,entrega rápida,4.0
7364,229.99,26.79,934,1,1,era para chegar junto com outro produto e não chegou,13.0
7365,79.0,14.31,439,1,5,,7.0
7366,249.9,15.83,391,3,5,estou em viagem portanto fora do lugar do recebimento da mercadoria sei que foi entregue e que caixa do produto corresponde ao produto solicitado ainda preciso checar a qualidade,11.0
7367,199.6,19.5,649,1,5,,6.0
7368,112.0,16.22,511,4,4,gostei,13.0
7369,87.9,19.59,653,1,5,,21.0
7370,539.9,16.22,912,3,5,,6.0
7371,49.7,26.43,651,5,5,,7.0
7372,148.9,21.53,744,2,5,muito bom otimo,23.0
7373,689.0,22.07,452,2,5,melhor do brasil,13.0
7374,44.9,15.1,58,1,5,tudo ocorreu com forme foi dito,17.0
7375,109.9,13.89,1198,3,4,,10.0
7376,90.0,14.05,594,1,4,,10.0
7377,15.99,14.1,504,4,1,,24.0
7378,1437.0,31.93,3611,4,5,produto além da expectativa melhor custo benefício do mercado a loja muito rápida na geração da nota fiscal e postagem do produto,9.0
7379,104.9,21.22,567,8,5,,9.0
7380,107.8,41.6,348,2,5,,14.0
7381,89.99,50.7,1893,1,5,muito bom atendimento voltaria a comprar,10.0
7382,18.0,14.52,1224,1,5,,17.0
7383,49.9,15.1,1322,2,5,,19.0
7384,18.9,18.23,361,2,5,,9.0
7385,249.9,34.03,87,3,4,,18.0
7386,59.9,16.86,363,1,5,,27.0
7387,69.99,16.25,405,1,5,,8.0
7388,179.98,45.09,1893,1,4,,11.0
7389,29.9,18.31,388,1,5,,7.0
7390,74.67,9.54,1159,4,1,o relógio que comprei não foi entregue mas não fui ressarcida pelo valor já descontado na fatura do cartão indignada,5.0
7391,18.95,28.97,285,2,4,recomendo,16.0
7392,35.9,16.92,644,1,1,fiz a compra pois confio no site lannister com so q essa vez me decepcionei pois qdo fiz a compra foi um produto e agora que chegou nada do esperado produto inferior e errado qro meu dinheiro,26.0
7393,93.0,18.22,364,2,4,,19.0
7394,99.9,40.45,3826,6,3,recebi apenas o lençol não recebi o cobertor eu recomendo a loja mas os correios estão de brincadeiras,20.0
7395,79.0,35.0,945,1,3,recebi o produto corretamente,14.0
7396,124.9,8.46,784,2,4,comprei o produto na cor vermelha do anúncio e veio na cor preta não solicitarei troca pelo trabalho que vai dar e porque independentemente da cor a função na cor preta é a mesma,4.0
7397,118.0,20.0,340,2,5,,25.0
7398,134.99,23.67,597,1,4,,6.0
7399,99.0,9.51,1892,2,5,,7.0
7400,399.99,20.37,553,5,5,,10.0
7401,79.9,9.77,192,1,5,,2.0
7402,49.99,16.6,1698,1,5,recebi a minha encomenda em perfeito estado dentro do prazo contratado e correspondeu à expectativa obrigada,7.0
7403,155.0,16.85,327,1,5,os prazos de entrega são muito alongados,8.0
7404,20.3,11.85,731,1,5,,14.0
7405,54.16,17.63,485,5,5,,8.0
7406,224.9,32.9,343,4,1,o produto veio mal embalado por serem peças frágeis deveriam ter sido embaladas separadamente e protegidas para que não quebrasse 2 peças vieram destroçadas reclamei desde ontem e não tive retorno,19.0
7407,84.99,15.34,1071,1,5,todo perfeito e entregue antes do prazo,9.0
7408,119.99,21.16,436,2,5,produto perfeito entregue no tempo,21.0
7409,145.95,17.27,493,1,5,,16.0
7410,49.9,17.6,341,2,5,,12.0
7411,159.9,20.36,1725,2,5,,11.0
7412,619.0,19.08,1520,3,5,produto excelente original muito bem embalado veio em ótimo estado e dentro do prazo de entrega recomendo essa loja a todos podem comprar sem medo,18.0
7413,40.0,8.27,956,1,5,,4.0
7414,319.96,277.48,883,1,3,,42.0
7415,49.9,15.1,605,2,5,,8.0
7416,998.0,45.46,626,1,1,produto com defeito solicitei a devolução do mesmo,19.0
7417,80.0,13.92,504,1,5,,11.0
7418,3.99,11.85,359,4,4,,9.0
7419,144.0,20.2,514,2,1,você compra um produto para ser entregue em sua residência paga pelo frete e aí quem de direito não entrega inventam desculpas e você é obrigado a ir em uma agência dos correios para retirar,17.0
7420,77.0,7.97,319,4,3,boa,1.0
7421,59.99,15.17,223,1,5,recebi dentro prazo,11.0
7422,59.2,19.38,65,3,5,produto e loja estão de parabéns,13.0
7423,48.0,41.6,1371,1,5,muito eficiente e eficaz,8.0
7424,79.5,16.19,422,7,5,adorei o produto ótimo e recomendo,18.0
7425,93.0,9.03,737,3,4,a qualidade do produto deixou à desejar pois nas fotos do site o produto é mais robusto mas na verdade ele é simplesmente pintado imitando aço inox,5.0
7426,15.0,14.1,497,2,4,,6.0
7427,22.99,15.49,471,3,1,não recebi o produto e no site consta como entregue,5.0
7428,118.8,23.55,190,1,5,,13.0
7429,34.9,15.1,357,5,5,,17.0
7430,262.0,19.71,200,1,3,o produto é muito bonito porém gostaria de realizar a troca pois ficou muito grande,18.0
7431,149.99,89.5,621,1,5,,28.0
7432,39.9,13.37,478,2,4,,7.0
7433,29.98,16.6,202,1,5,,13.0
7434,39.99,11.85,161,2,5,,9.0
7435,45.9,12.69,473,1,5,,8.0
7436,115.97,45.27,618,2,1,,13.0
7437,105.9,21.23,1569,3,5,fiquei muito satisfeita com o produto entrega no prazo,7.0
7438,112.8,20.28,1023,3,5,,8.0
7439,327.49,37.42,1672,2,1,empresa sem credibilidade,42.0
7440,96.0,8.79,1076,3,5,,4.0
7441,39.98,35.26,575,1,3,,6.0
7442,119.99,16.6,673,1,4,,7.0
7443,74.9,18.8,639,2,5,,15.0
7444,49.9,14.08,231,1,1,não recebi meu produto correto não consegui informações pelo telefone não consegui falar com ninguém das lannister com,11.0
7445,64.9,15.2,272,1,5,a loja entregou antes do prazo parabéns,12.0
7446,139.9,28.23,254,2,3,pedido cancelado mesmo antes do despacho irei trocar por outro produto,
7447,41.8,14.1,1269,2,4,comprei dois itens e recebi apenas um por enquanto,10.0
7448,119.9,9.65,1799,5,5,excelente serviço de entrega,6.0
7449,69.9,19.46,1559,4,5,,7.0
7450,58.5,11.91,541,6,5,,8.0
7451,151.72,23.34,1014,1,1,eu não recebi o produto,38.0
7452,46.0,18.23,721,2,1,produto ainda não chegou,39.0
7453,46.99,16.11,517,2,1,produto nao chegou,15.0
7454,124.99,37.21,3834,6,5,,3.0
7455,109.99,21.82,1893,1,1,,22.0
7456,128.9,19.0,398,2,5,,15.0
7457,299.99,63.68,1002,3,2,o produto não e dos melhores no primeiro dia de uso ja esta com sinais de ferrugem,7.0
7458,118.58,16.59,124,2,3,estou devolvendo o produto a cor destoa muito do ambiente em que seria colocado,10.0
7459,69.9,19.73,211,1,4,,21.0
7460,139.0,31.15,338,1,4,,9.0
7461,69.0,12.61,301,1,1,exibiu a foto do produto original no anúncio e entregou um produto similar,3.0
7462,719.0,55.75,624,3,5,obrigado,15.0
7463,18.5,11.85,438,1,5,,9.0
7464,35.0,17.27,171,4,5,muito bom,5.0
7465,62.7,19.63,183,2,4,,12.0
7466,33.8,28.2,435,1,5,,17.0
7467,39.9,7.0,1883,3,5,,3.0
7468,13.9,14.52,116,1,5,do jeito queria veio antes do prazo obg targaryen sempre compro de vcs ai sempre ofertas boas vale apena compra eu recomendo,11.0
7469,178.5,18.25,922,1,5,,10.0
7470,99.8,35.2,339,2,1,recebemos apenas uma luminária e o pedido era duas estamos aguardando resposta da loja,23.0
7471,118.9,18.4,865,4,5,,11.0
7472,89.3,12.76,694,1,5,,8.0
7473,169.9,42.84,619,7,5,entrega antes do prazo estabelecido satisfeita parabéns a lannister com,13.0
7474,55.0,11.89,195,3,5,gostei muito da promoção e do prazo de entrega,11.0
7475,19.99,15.23,333,4,5,,14.0
7476,22.0,15.25,183,2,5,,6.0
7477,339.8,54.54,289,1,5,,12.0
7478,25.9,7.78,219,1,4,,4.0
7479,137.9,23.4,241,6,5,recebemos o produto e sempre compraremos no site da lannister,10.0
7480,152.9,16.83,2350,1,1,ainda não recebi o produto,39.0
7481,72.0,17.75,363,2,1,não recebi oque esperava ligo ai não consigo falar com ninguem mando msg não respondem fiquei triste acho que não posso comprar mais nem recomendar para os outros,8.0
7482,339.99,19.22,936,2,4,muito bom,6.0
7483,45.9,12.79,1797,1,1,,23.0
7484,96.99,24.99,892,3,5,,8.0
7485,19.99,15.1,642,1,5,tudo certo,10.0
7486,18.98,14.1,405,1,1,,27.0
7487,193.0,17.6,2558,1,5,,6.0
7488,49.9,15.1,1322,2,5,,8.0
7489,119.9,16.6,907,1,2,,8.0
7490,149.9,21.54,627,2,4,,11.0
7491,45.0,27.2,468,3,5,o produto foi exatamente o que eu esperava e estava descrito no site e chegou bem antes da data prevista,13.0
7492,5.99,14.1,128,1,4,,8.0
7493,217.98,46.68,189,1,4,gostei do produto e recebi dentro do prazo em dias diferentes tivemos apenas um problema de comunicação pois comprei dois itens enviados separadamente porem eu recebi apenas um código de rastreio,10.0
7494,19.9,15.1,237,3,5,,13.0
7495,116.99,18.7,1296,1,4,produto recebido ainda não montei mas pela avaliação visual chegou tudo correto,13.0
7496,199.0,32.99,2067,1,5,amei o kit super recomendo material muito bom entrega antes do prazo,33.0
7497,155.75,17.34,1252,2,4,entrega no prazo sem problema e boa compra,12.0
7498,55.0,17.42,368,2,1,fui enganado ficou faltando um produto e me entregaram como se tivesse o pedido completo compro na lannister com há muitos anos e nunca tive este tipo de problema antes,9.0
7499,34.9,14.52,531,4,5,,8.0
7500,702.0,67.96,274,1,5,,13.0
7501,79.0,13.57,211,2,5,adorei a mochila e valeu muito ter escolhido comprar mais uma vez nas lojas lannister,8.0
7502,29.9,17.09,694,4,5,,16.0
7503,30.0,26.16,2214,1,5,rápido e eficiente,3.0
7504,138.99,23.77,628,1,5,,7.0
7505,190.0,26.38,903,6,5,,1.0
7506,143.0,15.17,322,1,1,o tecido veio muito diferente do que comprei comprei algodão e veio parecendo poliéster não gostei,12.0
7507,69.99,16.74,874,1,5,,13.0
7508,134.0,33.82,269,1,5,ótimo vendedor,10.0
7509,98.9,21.14,1529,4,3,,21.0
7510,36.9,15.79,1095,2,4,boa,17.0
7511,269.8,123.32,941,1,1,comprei e paguei 3 produtos porém foram faturados e entregue apenas 2 solicitei um contato pessoal via telefone mas nem o stark nem o fornecedor me retornaram pelo site apenas há atendimento,6.0
7512,94.9,38.71,1538,2,4,ótimo produto,9.0
7513,175.99,18.51,2648,4,5,,12.0
7514,109.9,18.34,762,1,1,,31.0
7515,19.9,12.79,124,1,2,a capa da cama box nao serve quero outra ou o dinheiro de volta,17.0
7516,128.9,67.21,497,1,1,,8.0
7517,14.0,33.58,3135,2,3,,11.0
7518,24.99,8.72,729,4,5,,2.0
7519,45.9,15.23,772,1,1,cade o produto,25.0
7520,119.0,35.9,1892,6,5,produto bom lindo chegou em um dia depois da compra,2.0
7521,110.0,29.08,1893,1,3,,9.0
7522,233.9,15.39,2789,1,4,,3.0
7523,276.0,19.81,1326,6,5,,11.0
7524,85.9,14.33,573,1,5,ótimo produto,8.0
7525,19.9,11.85,248,2,5,muito bom recomendo,8.0
7526,200.0,26.68,632,2,5,,14.0
7527,119.9,12.04,305,6,5,,2.0
7528,7.0,14.1,3135,2,5,,6.0
7529,189.99,9.52,3734,5,5,,7.0
7530,49.9,20.99,341,2,5,excelente produto,11.0
7531,28.9,18.23,1538,1,5,,10.0
7532,69.0,23.06,186,2,5,,6.0
7533,89.0,21.42,264,5,4,,11.0
7534,69.9,16.93,523,1,1,o produto que chegou é falcificado o stark deveria selecionar melhor seus parceiros para quem conhece o encordoamento elixir é facil identificar uma falsificação quero efetuar a devolução,10.0
7535,54.9,16.82,124,1,5,,12.0
7536,699.0,18.62,884,1,4,,7.0
7537,39.99,16.79,220,1,5,,6.0
7538,276.0,47.1,313,1,5,,4.0
7539,61.9,3.53,2132,2,4,,8.0
7540,99.8,16.46,1722,2,5,muito lindo o produto recomendo,9.0
7541,229.9,16.36,782,1,4,,9.0
7542,89.9,18.21,236,2,1,,21.0
7543,139.0,27.29,615,1,5,,19.0
7544,49.0,16.79,2130,2,4,,12.0
7545,79.8,32.22,207,1,4,,7.0
7546,115.99,23.39,418,1,4,,30.0
7547,509.9,13.75,1605,5,5,,5.0
7548,25.5,11.85,228,1,5,,8.0
7549,307.47,67.95,3930,9,1,o produto veio faltando 3 frasco eram total de 9 foram comprados 3 kits meu pedido 02669384024 vou tomar minha providencias se isso não for resolvido agora não posso usar o produto ate a empresa res,18.0
7550,119.99,17.09,1033,1,5,,8.0
7551,99.9,19.89,1337,5,5,,6.0
7552,18.9,7.55,493,3,5,,
7553,129.9,18.16,571,4,3,linda mas achei que fosse maior achei o preço elevado pelo tamanho da maleta,10.0
7554,149.9,21.54,2400,2,5,,8.0
7555,599.0,28.07,1511,1,1,,9.0
7556,55.99,15.27,750,5,5,gostei muito da eficiência do serviço mas esperava mais da qualidade do material mesmo assim meu enteado filho adorou ele é apaixonado na patrulha canina,16.0
7557,254.9,19.86,289,1,4,,6.0
7558,31.0,23.28,1103,1,1,produto venho tampa com lacre rompido e aparentemente com quantidade a menos dentro da embalagem não compro e nem recomendo,13.0
7559,118.0,7.43,617,3,1,,27.0
7560,179.9,13.56,234,1,3,escolhi a cortina com ilhós branco e recebi prata mas não tenho como devolver pq já contratei serviço de instalação,4.0
7561,317.14,16.72,1101,1,1,não recebi o produto,5.0
7562,1199.0,27.95,2620,3,5,,4.0
7563,27.9,19.04,1074,2,5,,17.0
7564,56.99,14.15,999,2,2,,
7565,31.9,15.1,1078,2,5,,27.0
7566,167.99,16.94,916,2,4,,10.0
7567,200.0,31.2,696,2,3,,6.0
7568,149.94,30.89,1220,1,1,comprei em 2 de março e já se passaram mais e 50 dias e não recebi a mercadoria já encaminhei reclamação com prazo para solucionar até dia 24 de abril ou a mercadoria ou o dinheiro de volta,53.0
7569,49.9,16.79,605,2,5,o produto chegou dentro do prazo estimado,24.0
7570,129.0,20.14,396,3,5,entrega rápida produto otino,23.0
7571,85.0,16.35,1675,1,5,infelizmente escolhi um produto de péssima qualidade que já foi para o lixo mas o trabalho de vocês foi perfeito como sempre sempre recomendarei a lannister com muito obrigada,5.0
7572,139.9,21.82,1042,6,4,,13.0
7573,23.48,7.42,666,1,3,gostaria que o produto fosse mais específico quando e original ou paralelo so isso mais a entrega foi rapida obrigado,12.0
7574,65.0,11.48,738,6,5,,7.0
7575,610.0,65.01,1176,3,5,,12.0
7576,199.99,16.61,1047,5,4,muito bom,13.0
7577,41.0,19.32,608,1,1,,26.0
7578,19.95,8.3,2857,1,5,,5.0
7579,59.9,17.67,341,2,5,tudo conforme o combinado,10.0
7580,99.0,17.94,312,1,5,,14.0
7581,179.7,8.5,295,1,1,comprei 3 unidade de shampoo e 3 unidades de condicionador da joico e foi entregue apenas uma unidade aguardo contato para esclarecimento 33 988536255 nf diferente do que foi entregue na verdade,12.0
7582,99.0,44.27,101,5,5,,12.0
7583,69.9,12.49,1221,3,3,ainda não consegui usar pois o manual veio em inglês,2.0
7584,32.9,10.96,777,3,3,o produto chegou antes do prazo mas não veio o produto que eu comprei,10.0
7585,80.0,42.59,2079,1,4,,21.0
7586,16.99,7.39,248,1,2,achei que o controle era original mas quando chegou não era mas está funcionando,5.0
7587,29.99,10.96,587,3,5,eu recomendo o site muito boa vendedora e muito rapido para entregar,12.0
7588,168.0,13.62,721,2,5,,8.0
7589,179.99,51.13,2188,2,4,esse produto deveria ter os cabos 127 220 v,17.0
7590,59.0,16.11,920,4,5,,17.0
7591,2874.0,39.47,3611,4,3,,11.0
7592,64.9,11.95,272,1,3,,12.0
7593,34.9,1.3,360,5,3,bom,5.0
7594,146.0,13.68,638,1,5,entregue muito antes do prazo como o esperado,5.0
7595,34.99,16.11,153,2,5,estou satisfeita com o atendimento e com a pontualidade da entrega parabéns,8.0
7596,15.9,15.79,1031,1,4,a capa serve tanto pra hd externo de 1tb como para câmera fotográfica encaixou legal,7.0
7597,189.0,16.07,1167,2,4,,13.0
7598,519.0,67.21,3710,1,4,,13.0
7599,17.89,15.1,351,1,2,só precisa melhorar no atendimento em questão de assistência e dúvida pois vocês demoram muito pra responder os e mails e isso gera um grande transtorno,10.0
7600,94.49,8.43,1634,1,5,fiquei impressionado com a rapidez da entrega ainda não usei o produto mas visualmente aparenta ser muito bom,5.0
